time,kwh,temperature,date,hours,day,Day,occ,year,month
3/29/2016 11:00,108.84,57,3/29/2016,660,Tuesday,weekday,yes,2016,3
3/29/2016 11:30,106.854,57,3/29/2016,690,Tuesday,weekday,yes,2016,3
3/29/2016 12:00,105.27,55,3/29/2016,720,Tuesday,weekday,yes,2016,3
3/29/2016 12:30,104.928,55,3/29/2016,750,Tuesday,weekday,yes,2016,3
3/29/2016 13:00,98.844,52,3/29/2016,780,Tuesday,weekday,yes,2016,3
3/29/2016 13:30,96.372,52,3/29/2016,810,Tuesday,weekday,yes,2016,3
3/29/2016 14:00,92.916,47,3/29/2016,840,Tuesday,weekday,yes,2016,3
3/29/2016 14:30,83.982,47,3/29/2016,870,Tuesday,weekday,yes,2016,3
3/29/2016 15:00,84.102,45,3/29/2016,900,Tuesday,weekday,yes,2016,3
3/29/2016 15:30,82.716,45,3/29/2016,930,Tuesday,weekday,yes,2016,3
3/29/2016 16:00,93.528,44,3/29/2016,960,Tuesday,weekday,yes,2016,3
3/29/2016 16:30,91.464,44,3/29/2016,990,Tuesday,weekday,yes,2016,3
3/29/2016 17:00,98.262,43,3/29/2016,1020,Tuesday,weekday,yes,2016,3
3/29/2016 17:30,105.744,43,3/29/2016,1050,Tuesday,weekday,yes,2016,3
3/29/2016 18:00,17.754,42,3/29/2016,1080,Tuesday,weekday,yes,2016,3
3/29/2016 18:30,15.144,42,3/29/2016,1110,Tuesday,weekday,no,2016,3
3/29/2016 19:00,14.178,42,3/29/2016,1140,Tuesday,weekday,no,2016,3
3/29/2016 19:30,15.948,42,3/29/2016,1170,Tuesday,weekday,no,2016,3
3/29/2016 20:00,14.628,45,3/29/2016,1200,Tuesday,weekday,no,2016,3
3/29/2016 20:30,14.466,45,3/29/2016,1230,Tuesday,weekday,no,2016,3
3/29/2016 21:00,18.138,45,3/29/2016,1260,Tuesday,weekday,no,2016,3
3/29/2016 21:30,22.764,45,3/29/2016,1290,Tuesday,weekday,no,2016,3
3/29/2016 22:00,13.116,45,3/29/2016,1320,Tuesday,weekday,no,2016,3
3/29/2016 22:30,13.812,45,3/29/2016,1350,Tuesday,weekday,no,2016,3
3/29/2016 23:00,13.446,44,3/29/2016,1380,Tuesday,weekday,no,2016,3
3/29/2016 23:30,20.256,44,3/29/2016,1410,Tuesday,weekday,no,2016,3
3/30/2016 0:00,18.678,44,3/30/2016,0,Wednesday,weekday,no,2016,3
3/30/2016 0:30,13.662,44,3/30/2016,30,Wednesday,weekday,no,2016,3
3/30/2016 1:00,12.6,43,3/30/2016,60,Wednesday,weekday,no,2016,3
3/30/2016 1:30,19.26,43,3/30/2016,90,Wednesday,weekday,no,2016,3
3/30/2016 2:00,13.746,46,3/30/2016,120,Wednesday,weekday,no,2016,3
3/30/2016 2:30,14.796,46,3/30/2016,150,Wednesday,weekday,no,2016,3
3/30/2016 3:00,30.534,48,3/30/2016,180,Wednesday,weekday,no,2016,3
3/30/2016 3:30,17.994,48,3/30/2016,210,Wednesday,weekday,no,2016,3
3/30/2016 4:00,11.7,49,3/30/2016,240,Wednesday,weekday,no,2016,3
3/30/2016 4:30,17.616,49,3/30/2016,270,Wednesday,weekday,no,2016,3
3/30/2016 5:00,14.82,50,3/30/2016,300,Wednesday,weekday,yes,2016,3
3/30/2016 5:30,21.072,50,3/30/2016,330,Wednesday,weekday,yes,2016,3
3/30/2016 6:00,155.58,49,3/30/2016,360,Wednesday,weekday,yes,2016,3
3/30/2016 6:30,220.5,49,3/30/2016,390,Wednesday,weekday,yes,2016,3
3/30/2016 7:00,225.24,57,3/30/2016,420,Wednesday,weekday,yes,2016,3
3/30/2016 7:30,210.876,57,3/30/2016,450,Wednesday,weekday,yes,2016,3
3/30/2016 8:00,186.6,59,3/30/2016,480,Wednesday,weekday,yes,2016,3
3/30/2016 8:30,158.232,59,3/30/2016,510,Wednesday,weekday,yes,2016,3
3/30/2016 9:00,142.692,61,3/30/2016,540,Wednesday,weekday,yes,2016,3
3/30/2016 9:30,130.56,61,3/30/2016,570,Wednesday,weekday,yes,2016,3
3/30/2016 10:00,119.646,59,3/30/2016,600,Wednesday,weekday,yes,2016,3
3/30/2016 10:30,122.766,59,3/30/2016,630,Wednesday,weekday,yes,2016,3
3/30/2016 11:00,124.506,58,3/30/2016,660,Wednesday,weekday,yes,2016,3
3/30/2016 11:30,120.444,58,3/30/2016,690,Wednesday,weekday,yes,2016,3
3/30/2016 12:00,116.016,57,3/30/2016,720,Wednesday,weekday,yes,2016,3
3/30/2016 12:30,116.232,57,3/30/2016,750,Wednesday,weekday,yes,2016,3
3/30/2016 13:00,97.506,56,3/30/2016,780,Wednesday,weekday,yes,2016,3
3/30/2016 13:30,88.332,56,3/30/2016,810,Wednesday,weekday,yes,2016,3
3/30/2016 14:00,77.94,56,3/30/2016,840,Wednesday,weekday,yes,2016,3
3/30/2016 14:30,76.11,56,3/30/2016,870,Wednesday,weekday,yes,2016,3
3/30/2016 15:00,63.396,57,3/30/2016,900,Wednesday,weekday,yes,2016,3
3/30/2016 15:30,40.596,57,3/30/2016,930,Wednesday,weekday,yes,2016,3
3/30/2016 16:00,42.426,58,3/30/2016,960,Wednesday,weekday,yes,2016,3
3/30/2016 16:30,43.794,58,3/30/2016,990,Wednesday,weekday,yes,2016,3
3/30/2016 17:00,57.978,58,3/30/2016,1020,Wednesday,weekday,yes,2016,3
3/30/2016 17:30,104.706,58,3/30/2016,1050,Wednesday,weekday,yes,2016,3
3/30/2016 18:00,20.262,58,3/30/2016,1080,Wednesday,weekday,yes,2016,3
3/30/2016 18:30,13.65,58,3/30/2016,1110,Wednesday,weekday,no,2016,3
3/30/2016 19:00,16.002,58,3/30/2016,1140,Wednesday,weekday,no,2016,3
3/30/2016 19:30,18.132,58,3/30/2016,1170,Wednesday,weekday,no,2016,3
3/30/2016 20:00,17.388,59,3/30/2016,1200,Wednesday,weekday,no,2016,3
3/30/2016 20:30,17.274,59,3/30/2016,1230,Wednesday,weekday,no,2016,3
3/30/2016 21:00,17.874,59,3/30/2016,1260,Wednesday,weekday,no,2016,3
3/30/2016 21:30,13.908,59,3/30/2016,1290,Wednesday,weekday,no,2016,3
3/30/2016 22:00,14.598,59,3/30/2016,1320,Wednesday,weekday,no,2016,3
3/30/2016 22:30,12.012,59,3/30/2016,1350,Wednesday,weekday,no,2016,3
3/30/2016 23:00,15.246,60,3/30/2016,1380,Wednesday,weekday,no,2016,3
3/30/2016 23:30,13.866,60,3/30/2016,1410,Wednesday,weekday,no,2016,3
3/31/2016 0:00,14.154,60,3/31/2016,0,Thursday,weekday,no,2016,3
3/31/2016 0:30,14.106,60,3/31/2016,30,Thursday,weekday,no,2016,3
3/31/2016 1:00,12,60,3/31/2016,60,Thursday,weekday,no,2016,3
3/31/2016 1:30,11.1,60,3/31/2016,90,Thursday,weekday,no,2016,3
3/31/2016 2:00,12.204,60,3/31/2016,120,Thursday,weekday,no,2016,3
3/31/2016 2:30,11.268,60,3/31/2016,150,Thursday,weekday,no,2016,3
3/31/2016 3:00,11.418,59,3/31/2016,180,Thursday,weekday,no,2016,3
3/31/2016 3:30,10.932,59,3/31/2016,210,Thursday,weekday,no,2016,3
3/31/2016 4:00,11.31,59,3/31/2016,240,Thursday,weekday,no,2016,3
3/31/2016 4:30,11.364,59,3/31/2016,270,Thursday,weekday,no,2016,3
3/31/2016 5:00,10.662,65,3/31/2016,300,Thursday,weekday,yes,2016,3
3/31/2016 5:30,12.252,65,3/31/2016,330,Thursday,weekday,yes,2016,3
3/31/2016 6:00,116.556,65,3/31/2016,360,Thursday,weekday,yes,2016,3
3/31/2016 6:30,143.064,65,3/31/2016,390,Thursday,weekday,yes,2016,3
3/31/2016 7:00,124.422,65,3/31/2016,420,Thursday,weekday,yes,2016,3
3/31/2016 7:30,116.73,65,3/31/2016,450,Thursday,weekday,yes,2016,3
3/31/2016 8:00,103.956,61,3/31/2016,480,Thursday,weekday,yes,2016,3
3/31/2016 8:30,102.57,61,3/31/2016,510,Thursday,weekday,yes,2016,3
3/31/2016 9:00,100.368,62,3/31/2016,540,Thursday,weekday,yes,2016,3
3/31/2016 9:30,99.126,62,3/31/2016,570,Thursday,weekday,yes,2016,3
3/31/2016 10:00,84.702,63,3/31/2016,600,Thursday,weekday,yes,2016,3
3/31/2016 10:30,80.886,63,3/31/2016,630,Thursday,weekday,yes,2016,3
3/31/2016 11:00,63.252,58,3/31/2016,660,Thursday,weekday,yes,2016,3
3/31/2016 11:30,58.086,58,3/31/2016,690,Thursday,weekday,yes,2016,3
3/31/2016 12:00,69.156,55,3/31/2016,720,Thursday,weekday,yes,2016,3
3/31/2016 12:30,77.88,55,3/31/2016,750,Thursday,weekday,yes,2016,3
3/31/2016 13:00,80.322,52,3/31/2016,780,Thursday,weekday,yes,2016,3
3/31/2016 13:30,90.816,52,3/31/2016,810,Thursday,weekday,yes,2016,3
3/31/2016 14:00,114.144,50,3/31/2016,840,Thursday,weekday,yes,2016,3
3/31/2016 14:30,104.58,50,3/31/2016,870,Thursday,weekday,yes,2016,3
3/31/2016 15:00,97.266,49,3/31/2016,900,Thursday,weekday,yes,2016,3
3/31/2016 15:30,86.208,49,3/31/2016,930,Thursday,weekday,yes,2016,3
3/31/2016 16:00,87.252,47,3/31/2016,960,Thursday,weekday,yes,2016,3
3/31/2016 16:30,90.816,47,3/31/2016,990,Thursday,weekday,yes,2016,3
3/31/2016 17:00,97.638,45,3/31/2016,1020,Thursday,weekday,yes,2016,3
3/31/2016 17:30,103.044,45,3/31/2016,1050,Thursday,weekday,yes,2016,3
3/31/2016 18:00,19.722,45,3/31/2016,1080,Thursday,weekday,yes,2016,3
3/31/2016 18:30,14.364,45,3/31/2016,1110,Thursday,weekday,no,2016,3
3/31/2016 19:00,16.206,44,3/31/2016,1140,Thursday,weekday,no,2016,3
3/31/2016 19:30,13.05,44,3/31/2016,1170,Thursday,weekday,no,2016,3
3/31/2016 20:00,14.106,43,3/31/2016,1200,Thursday,weekday,no,2016,3
3/31/2016 20:30,18.084,43,3/31/2016,1230,Thursday,weekday,no,2016,3
3/31/2016 21:00,19.434,42,3/31/2016,1260,Thursday,weekday,no,2016,3
3/31/2016 21:30,13.086,42,3/31/2016,1290,Thursday,weekday,no,2016,3
3/31/2016 22:00,11.79,41,3/31/2016,1320,Thursday,weekday,no,2016,3
3/31/2016 22:30,18.834,41,3/31/2016,1350,Thursday,weekday,no,2016,3
3/31/2016 23:00,19.62,40,3/31/2016,1380,Thursday,weekday,no,2016,3
3/31/2016 23:30,12.54,40,3/31/2016,1410,Thursday,weekday,no,2016,3
4/1/2016 0:00,13.5,41,4/1/2016,0,Friday,weekday,no,2016,4
4/1/2016 0:30,21.48,41,4/1/2016,30,Friday,weekday,no,2016,4
4/1/2016 1:00,16.86,41,4/1/2016,60,Friday,weekday,no,2016,4
4/1/2016 1:30,9.69,41,4/1/2016,90,Friday,weekday,no,2016,4
4/1/2016 2:00,15.066,42,4/1/2016,120,Friday,weekday,no,2016,4
4/1/2016 2:30,20.628,42,4/1/2016,150,Friday,weekday,no,2016,4
4/1/2016 3:00,10.098,42,4/1/2016,180,Friday,weekday,no,2016,4
4/1/2016 3:30,13.932,42,4/1/2016,210,Friday,weekday,no,2016,4
4/1/2016 4:00,20.772,43,4/1/2016,240,Friday,weekday,no,2016,4
4/1/2016 4:30,22.77,43,4/1/2016,270,Friday,weekday,no,2016,4
4/1/2016 5:00,19.518,43,4/1/2016,300,Friday,weekday,yes,2016,4
4/1/2016 5:30,30.024,43,4/1/2016,330,Friday,weekday,yes,2016,4
4/1/2016 6:00,180.942,44,4/1/2016,360,Friday,weekday,yes,2016,4
4/1/2016 6:30,213.312,44,4/1/2016,390,Friday,weekday,yes,2016,4
4/1/2016 7:00,206.928,47,4/1/2016,420,Friday,weekday,yes,2016,4
4/1/2016 7:30,198.882,47,4/1/2016,450,Friday,weekday,yes,2016,4
4/1/2016 8:00,175.362,48,4/1/2016,480,Friday,weekday,yes,2016,4
4/1/2016 8:30,156.984,48,4/1/2016,510,Friday,weekday,yes,2016,4
4/1/2016 9:00,148.296,48,4/1/2016,540,Friday,weekday,yes,2016,4
4/1/2016 9:30,139.098,48,4/1/2016,570,Friday,weekday,yes,2016,4
4/1/2016 10:00,129.906,47,4/1/2016,600,Friday,weekday,yes,2016,4
4/1/2016 10:30,130.89,47,4/1/2016,630,Friday,weekday,yes,2016,4
4/1/2016 11:00,119.892,46,4/1/2016,660,Friday,weekday,yes,2016,4
4/1/2016 11:30,114.216,46,4/1/2016,690,Friday,weekday,yes,2016,4
4/1/2016 12:00,110.826,41,4/1/2016,720,Friday,weekday,yes,2016,4
4/1/2016 12:30,102.528,41,4/1/2016,750,Friday,weekday,yes,2016,4
4/1/2016 13:00,101.184,42,4/1/2016,780,Friday,weekday,yes,2016,4
4/1/2016 13:30,95.37,42,4/1/2016,810,Friday,weekday,yes,2016,4
4/1/2016 14:00,95.52,40,4/1/2016,840,Friday,weekday,yes,2016,4
4/1/2016 14:30,94.164,40,4/1/2016,870,Friday,weekday,yes,2016,4
4/1/2016 15:00,100.854,41,4/1/2016,900,Friday,weekday,yes,2016,4
4/1/2016 15:30,101.388,41,4/1/2016,930,Friday,weekday,yes,2016,4
4/1/2016 16:00,108.396,39,4/1/2016,960,Friday,weekday,yes,2016,4
4/1/2016 16:30,105.696,39,4/1/2016,990,Friday,weekday,yes,2016,4
4/1/2016 17:00,101.226,38,4/1/2016,1020,Friday,weekday,yes,2016,4
4/1/2016 17:30,108.786,38,4/1/2016,1050,Friday,weekday,yes,2016,4
4/1/2016 18:00,21.972,37,4/1/2016,1080,Friday,weekday,yes,2016,4
4/1/2016 18:30,19.83,37,4/1/2016,1110,Friday,weekday,no,2016,4
4/1/2016 19:00,16.296,36,4/1/2016,1140,Friday,weekday,no,2016,4
4/1/2016 19:30,11.46,36,4/1/2016,1170,Friday,weekday,no,2016,4
4/1/2016 20:00,16.632,34,4/1/2016,1200,Friday,weekday,no,2016,4
4/1/2016 20:30,22.71,34,4/1/2016,1230,Friday,weekday,no,2016,4
4/1/2016 21:00,18.03,33,4/1/2016,1260,Friday,weekday,no,2016,4
4/1/2016 21:30,20.532,33,4/1/2016,1290,Friday,weekday,no,2016,4
4/1/2016 22:00,22.47,32,4/1/2016,1320,Friday,weekday,no,2016,4
4/1/2016 22:30,26.796,32,4/1/2016,1350,Friday,weekday,no,2016,4
4/1/2016 23:00,14.124,31,4/1/2016,1380,Friday,weekday,no,2016,4
4/1/2016 23:30,33.3,31,4/1/2016,1410,Friday,weekday,no,2016,4
4/2/2016 0:00,34.326,31,4/2/2016,0,Saturday,weekend,no,2016,4
4/2/2016 0:30,30.33,31,4/2/2016,30,Saturday,weekend,no,2016,4
4/2/2016 1:00,21.72,32,4/2/2016,60,Saturday,weekend,no,2016,4
4/2/2016 1:30,33.468,32,4/2/2016,90,Saturday,weekend,no,2016,4
4/2/2016 2:00,41.184,33,4/2/2016,120,Saturday,weekend,no,2016,4
4/2/2016 2:30,24.048,33,4/2/2016,150,Saturday,weekend,no,2016,4
4/2/2016 3:00,28.83,33,4/2/2016,180,Saturday,weekend,no,2016,4
4/2/2016 3:30,32.826,33,4/2/2016,210,Saturday,weekend,no,2016,4
4/2/2016 4:00,42.246,35,4/2/2016,240,Saturday,weekend,no,2016,4
4/2/2016 4:30,33.822,35,4/2/2016,270,Saturday,weekend,no,2016,4
4/2/2016 5:00,22.002,39,4/2/2016,300,Saturday,weekend,yes,2016,4
4/2/2016 5:30,47.394,39,4/2/2016,330,Saturday,weekend,yes,2016,4
4/2/2016 6:00,69,37,4/2/2016,360,Saturday,weekend,yes,2016,4
4/2/2016 6:30,68.55,37,4/2/2016,390,Saturday,weekend,yes,2016,4
4/2/2016 7:00,224.754,33,4/2/2016,420,Saturday,weekend,yes,2016,4
4/2/2016 7:30,287.916,33,4/2/2016,450,Saturday,weekend,yes,2016,4
4/2/2016 8:00,298.836,31,4/2/2016,480,Saturday,weekend,yes,2016,4
4/2/2016 8:30,293.358,31,4/2/2016,510,Saturday,weekend,yes,2016,4
4/2/2016 9:00,257.616,37,4/2/2016,540,Saturday,weekend,yes,2016,4
4/2/2016 9:30,229.302,37,4/2/2016,570,Saturday,weekend,yes,2016,4
4/2/2016 10:00,209.4,36,4/2/2016,600,Saturday,weekend,yes,2016,4
4/2/2016 10:30,181.05,36,4/2/2016,630,Saturday,weekend,yes,2016,4
4/2/2016 11:00,173.952,36,4/2/2016,660,Saturday,weekend,yes,2016,4
4/2/2016 11:30,166.716,36,4/2/2016,690,Saturday,weekend,yes,2016,4
4/2/2016 12:00,158.094,35,4/2/2016,720,Saturday,weekend,yes,2016,4
4/2/2016 12:30,163.566,35,4/2/2016,750,Saturday,weekend,yes,2016,4
4/2/2016 13:00,33.366,34,4/2/2016,780,Saturday,weekend,yes,2016,4
4/2/2016 13:30,23.346,34,4/2/2016,810,Saturday,weekend,yes,2016,4
4/2/2016 14:00,23.988,33,4/2/2016,840,Saturday,weekend,yes,2016,4
4/2/2016 14:30,24.978,33,4/2/2016,870,Saturday,weekend,yes,2016,4
4/2/2016 15:00,24.18,32,4/2/2016,900,Saturday,weekend,yes,2016,4
4/2/2016 15:30,28.266,32,4/2/2016,930,Saturday,weekend,yes,2016,4
4/2/2016 16:00,37.242,31,4/2/2016,960,Saturday,weekend,yes,2016,4
4/2/2016 16:30,37.278,31,4/2/2016,990,Saturday,weekend,yes,2016,4
4/2/2016 17:00,24.318,30,4/2/2016,1020,Saturday,weekend,yes,2016,4
4/2/2016 17:30,27.606,30,4/2/2016,1050,Saturday,weekend,yes,2016,4
4/2/2016 18:00,41.106,28,4/2/2016,1080,Saturday,weekend,yes,2016,4
4/2/2016 18:30,47.466,28,4/2/2016,1110,Saturday,weekend,no,2016,4
4/2/2016 19:00,28.326,27,4/2/2016,1140,Saturday,weekend,no,2016,4
4/2/2016 19:30,36.546,27,4/2/2016,1170,Saturday,weekend,no,2016,4
4/2/2016 20:00,44.166,28,4/2/2016,1200,Saturday,weekend,no,2016,4
4/2/2016 20:30,48.306,28,4/2/2016,1230,Saturday,weekend,no,2016,4
4/2/2016 21:00,32.112,28,4/2/2016,1260,Saturday,weekend,no,2016,4
4/2/2016 21:30,36.906,28,4/2/2016,1290,Saturday,weekend,no,2016,4
4/2/2016 22:00,49.794,29,4/2/2016,1320,Saturday,weekend,no,2016,4
4/2/2016 22:30,44.538,29,4/2/2016,1350,Saturday,weekend,no,2016,4
4/2/2016 23:00,31.776,28,4/2/2016,1380,Saturday,weekend,no,2016,4
4/2/2016 23:30,49.44,28,4/2/2016,1410,Saturday,weekend,no,2016,4
4/3/2016 0:00,50.7,28,4/3/2016,0,Sunday,weekend,no,2016,4
4/3/2016 0:30,41.97,28,4/3/2016,30,Sunday,weekend,no,2016,4
4/3/2016 1:00,37.77,30,4/3/2016,60,Sunday,weekend,no,2016,4
4/3/2016 1:30,46.782,30,4/3/2016,90,Sunday,weekend,no,2016,4
4/3/2016 2:00,50.01,31,4/3/2016,120,Sunday,weekend,no,2016,4
4/3/2016 2:30,30.666,31,4/3/2016,150,Sunday,weekend,no,2016,4
4/3/2016 3:00,41.658,34,4/3/2016,180,Sunday,weekend,no,2016,4
4/3/2016 3:30,51.354,34,4/3/2016,210,Sunday,weekend,no,2016,4
4/3/2016 4:00,38.226,36,4/3/2016,240,Sunday,weekend,no,2016,4
4/3/2016 4:30,36.462,36,4/3/2016,270,Sunday,weekend,no,2016,4
4/3/2016 5:00,39.03,42,4/3/2016,300,Sunday,weekend,no,2016,4
4/3/2016 5:30,54.696,42,4/3/2016,330,Sunday,weekend,no,2016,4
4/3/2016 6:00,38.46,48,4/3/2016,360,Sunday,weekend,no,2016,4
4/3/2016 6:30,32.016,48,4/3/2016,390,Sunday,weekend,no,2016,4
4/3/2016 7:00,127.224,54,4/3/2016,420,Sunday,weekend,no,2016,4
4/3/2016 7:30,146.802,54,4/3/2016,450,Sunday,weekend,no,2016,4
4/3/2016 8:00,137.91,59,4/3/2016,480,Sunday,weekend,no,2016,4
4/3/2016 8:30,158.376,59,4/3/2016,510,Sunday,weekend,no,2016,4
4/3/2016 9:00,140.91,65,4/3/2016,540,Sunday,weekend,no,2016,4
4/3/2016 9:30,131.67,65,4/3/2016,570,Sunday,weekend,no,2016,4
4/3/2016 10:00,120.786,68,4/3/2016,600,Sunday,weekend,no,2016,4
4/3/2016 10:30,95.412,68,4/3/2016,630,Sunday,weekend,no,2016,4
4/3/2016 11:00,97.854,69,4/3/2016,660,Sunday,weekend,no,2016,4
4/3/2016 11:30,76.284,69,4/3/2016,690,Sunday,weekend,no,2016,4
4/3/2016 12:00,56.52,71,4/3/2016,720,Sunday,weekend,no,2016,4
4/3/2016 12:30,49.62,71,4/3/2016,750,Sunday,weekend,no,2016,4
4/3/2016 13:00,14.322,71,4/3/2016,780,Sunday,weekend,no,2016,4
4/3/2016 13:30,17.388,71,4/3/2016,810,Sunday,weekend,no,2016,4
4/3/2016 14:00,13.476,70,4/3/2016,840,Sunday,weekend,no,2016,4
4/3/2016 14:30,11.202,70,4/3/2016,870,Sunday,weekend,no,2016,4
4/3/2016 15:00,9.684,68,4/3/2016,900,Sunday,weekend,no,2016,4
4/3/2016 15:30,9.486,68,4/3/2016,930,Sunday,weekend,no,2016,4
4/3/2016 16:00,9.132,66,4/3/2016,960,Sunday,weekend,no,2016,4
4/3/2016 16:30,8.886,66,4/3/2016,990,Sunday,weekend,no,2016,4
4/3/2016 17:00,8.532,45,4/3/2016,1020,Sunday,weekend,no,2016,4
4/3/2016 17:30,8.52,45,4/3/2016,1050,Sunday,weekend,no,2016,4
4/3/2016 18:00,8.49,40,4/3/2016,1080,Sunday,weekend,no,2016,4
4/3/2016 18:30,8.31,40,4/3/2016,1110,Sunday,weekend,no,2016,4
4/3/2016 19:00,8.808,37,4/3/2016,1140,Sunday,weekend,no,2016,4
4/3/2016 19:30,8.28,37,4/3/2016,1170,Sunday,weekend,no,2016,4
4/3/2016 20:00,9.24,36,4/3/2016,1200,Sunday,weekend,no,2016,4
4/3/2016 20:30,9.138,36,4/3/2016,1230,Sunday,weekend,no,2016,4
4/3/2016 21:00,9.078,36,4/3/2016,1260,Sunday,weekend,no,2016,4
4/3/2016 21:30,9.684,36,4/3/2016,1290,Sunday,weekend,no,2016,4
4/3/2016 22:00,14.448,35,4/3/2016,1320,Sunday,weekend,no,2016,4
4/3/2016 22:30,29.994,35,4/3/2016,1350,Sunday,weekend,no,2016,4
4/3/2016 23:00,31.284,34,4/3/2016,1380,Sunday,weekend,no,2016,4
4/3/2016 23:30,18.93,34,4/3/2016,1410,Sunday,weekend,no,2016,4
4/4/2016 0:00,22.146,34,4/4/2016,0,Monday,weekday,no,2016,4
4/4/2016 0:30,36.57,34,4/4/2016,30,Monday,weekday,no,2016,4
4/4/2016 1:00,40.47,34,4/4/2016,60,Monday,weekday,no,2016,4
4/4/2016 1:30,16.596,34,4/4/2016,90,Monday,weekday,no,2016,4
4/4/2016 2:00,30.126,34,4/4/2016,120,Monday,weekday,no,2016,4
4/4/2016 2:30,42.06,34,4/4/2016,150,Monday,weekday,no,2016,4
4/4/2016 3:00,32.346,34,4/4/2016,180,Monday,weekday,no,2016,4
4/4/2016 3:30,27.966,34,4/4/2016,210,Monday,weekday,no,2016,4
4/4/2016 4:00,29.79,34,4/4/2016,240,Monday,weekday,no,2016,4
4/4/2016 4:30,45.456,34,4/4/2016,270,Monday,weekday,no,2016,4
4/4/2016 5:00,155.01,36,4/4/2016,300,Monday,weekday,yes,2016,4
4/4/2016 5:30,250.212,36,4/4/2016,330,Monday,weekday,yes,2016,4
4/4/2016 6:00,274.296,35,4/4/2016,360,Monday,weekday,yes,2016,4
4/4/2016 6:30,277.764,35,4/4/2016,390,Monday,weekday,yes,2016,4
4/4/2016 7:00,260.862,34,4/4/2016,420,Monday,weekday,yes,2016,4
4/4/2016 7:30,240.822,34,4/4/2016,450,Monday,weekday,yes,2016,4
4/4/2016 8:00,226.764,34,4/4/2016,480,Monday,weekday,yes,2016,4
4/4/2016 8:30,213.6,34,4/4/2016,510,Monday,weekday,yes,2016,4
4/4/2016 9:00,190.134,33,4/4/2016,540,Monday,weekday,yes,2016,4
4/4/2016 9:30,183.246,33,4/4/2016,570,Monday,weekday,yes,2016,4
4/4/2016 10:00,172.842,33,4/4/2016,600,Monday,weekday,yes,2016,4
4/4/2016 10:30,172.836,33,4/4/2016,630,Monday,weekday,yes,2016,4
4/4/2016 11:00,174.258,32,4/4/2016,660,Monday,weekday,yes,2016,4
4/4/2016 11:30,166.812,32,4/4/2016,690,Monday,weekday,yes,2016,4
4/4/2016 12:00,176.82,31,4/4/2016,720,Monday,weekday,yes,2016,4
4/4/2016 12:30,174.948,31,4/4/2016,750,Monday,weekday,yes,2016,4
4/4/2016 13:00,191.016,31,4/4/2016,780,Monday,weekday,yes,2016,4
4/4/2016 13:30,183.06,31,4/4/2016,810,Monday,weekday,yes,2016,4
4/4/2016 14:00,179.856,30,4/4/2016,840,Monday,weekday,yes,2016,4
4/4/2016 14:30,201.348,30,4/4/2016,870,Monday,weekday,yes,2016,4
4/4/2016 15:00,181.104,31,4/4/2016,900,Monday,weekday,yes,2016,4
4/4/2016 15:30,164.058,31,4/4/2016,930,Monday,weekday,yes,2016,4
4/4/2016 16:00,206.514,30,4/4/2016,960,Monday,weekday,yes,2016,4
4/4/2016 16:30,183.138,30,4/4/2016,990,Monday,weekday,yes,2016,4
4/4/2016 17:00,171.534,31,4/4/2016,1020,Monday,weekday,yes,2016,4
4/4/2016 17:30,171.06,31,4/4/2016,1050,Monday,weekday,yes,2016,4
4/4/2016 18:00,127.89,30,4/4/2016,1080,Monday,weekday,yes,2016,4
4/4/2016 18:30,137.628,30,4/4/2016,1110,Monday,weekday,no,2016,4
4/4/2016 19:00,134.826,29,4/4/2016,1140,Monday,weekday,no,2016,4
4/4/2016 19:30,140.142,29,4/4/2016,1170,Monday,weekday,no,2016,4
4/4/2016 20:00,158.214,28,4/4/2016,1200,Monday,weekday,no,2016,4
4/4/2016 20:30,32.694,28,4/4/2016,1230,Monday,weekday,no,2016,4
4/4/2016 21:00,44.268,28,4/4/2016,1260,Monday,weekday,no,2016,4
4/4/2016 21:30,38.946,28,4/4/2016,1290,Monday,weekday,no,2016,4
4/4/2016 22:00,19.728,26,4/4/2016,1320,Monday,weekday,no,2016,4
4/4/2016 22:30,30.714,26,4/4/2016,1350,Monday,weekday,no,2016,4
4/4/2016 23:00,45.186,24,4/4/2016,1380,Monday,weekday,no,2016,4
4/4/2016 23:30,33.558,24,4/4/2016,1410,Monday,weekday,no,2016,4
4/5/2016 0:00,30.876,27,4/5/2016,0,Tuesday,weekday,no,2016,4
4/5/2016 0:30,43.212,27,4/5/2016,30,Tuesday,weekday,no,2016,4
4/5/2016 1:00,40.506,29,4/5/2016,60,Tuesday,weekday,no,2016,4
4/5/2016 1:30,34.35,29,4/5/2016,90,Tuesday,weekday,no,2016,4
4/5/2016 2:00,26.766,31,4/5/2016,120,Tuesday,weekday,no,2016,4
4/5/2016 2:30,49.734,31,4/5/2016,150,Tuesday,weekday,no,2016,4
4/5/2016 3:00,40.674,33,4/5/2016,180,Tuesday,weekday,no,2016,4
4/5/2016 3:30,27.912,33,4/5/2016,210,Tuesday,weekday,no,2016,4
4/5/2016 4:00,40.638,35,4/5/2016,240,Tuesday,weekday,no,2016,4
4/5/2016 4:30,47.694,35,4/5/2016,270,Tuesday,weekday,no,2016,4
4/5/2016 5:00,40.878,36,4/5/2016,300,Tuesday,weekday,yes,2016,4
4/5/2016 5:30,38.112,36,4/5/2016,330,Tuesday,weekday,yes,2016,4
4/5/2016 6:00,259.794,38,4/5/2016,360,Tuesday,weekday,yes,2016,4
